id1,id2,name1,name2,match_type,match,predicted_match1,predicted_match2,predicted_match3,predicted_match_merged
https://walmart.com/ip/Ultrean-Air-Fryer-5-8-Quart-Toaster-Oven-Oilless-Cooker-1700W-Used/573468460,https://www.amazon.com/dp/B07Z1R5D26,"Ultrean Air Fryer 5.8 Quart, Toaster Oven Oilless Cooker, 1700W - Used","Ultrean Air Fryer 6 Quart , Large Family Size Electric Hot Airfryer XL Oven Oilless Cooker with 7 Presets, LCD Digital Touch Screen and Nonstick Detachable Basket,UL Certified,1700W (Black)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/VEVORbrand-Commercial-Smoothie-Blenders-1-5L-50-7-oz-1500W-Countertop-Silent-Blender-Sound-Shield-Quiet-Self-Cleaning-Includes-Multifunctional-2-in-1/483297851,https://www.amazon.com/dp/B087Q2KCZN,"VEVORbrand Commercial Smoothie Blenders 1.5L/50.7 oz 1500W Countertop Silent Blender with Sound Shield, Quiet Blender Self-Cleaning, Includes Multifunctional 2-in-1 Wet Dry Blades","VEVOR 110V Commercial Smoothie Blenders, 1.5L/50.7oz 1500W Countertop Silent Blender w/ 3-Side Silica Gel Sound Shield, Quiet Blender Self-Cleaning Includes Multifunctional 2-in-1 Wet Dry Blades Black",match,1,0,0,1,0
https://walmart.com/ip/Commercial-Smoothie-Blenders/483297851,https://www.amazon.com/dp/B087Q2KCZN,Commercial Smoothie Blenders,"VEVOR 110V Commercial Smoothie Blenders, 1.5L/50.7oz 1500W Countertop Silent Blender w/ 3-Side Silica Gel Sound Shield, Quiet Blender Self-Cleaning Includes Multifunctional 2-in-1 Wet Dry Blades Black",match,1,0,0,0,0
https://walmart.com/ip/Vitamix-6500-Blender-Black/177455881,https://www.amazon.com/dp/B00LQT9DYS,"Vitamix 6500 Blender, Black","Vitamix 7500 Blender, Professional-Grade, 64 oz. Low-Profile Container, White",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Vitamix-Ascent-Variable-Speed-Blender-Black-A2300/518043911,https://www.amazon.com/dp/B01N4HPIYR,Vitamix Ascent Variable Speed Blender Black (A2300),"Vitamix A2500 Ascent Series Smart Blender, Professional-Grade, 64 oz. Low-Profile Container, Black",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/ZENY-Portable-Compact-Mini-Twin-Tub-Washing-Machine-Large-Capacity-Built-in-Gravity-Dryer-Separate-Washer-Dual-17-6-lbs/412903712,https://www.amazon.com/dp/B07BD2G4TY,"ZENY Portable Compact Mini Twin Tub Washing Machine Large Capacity Built-in Gravity Dryer Separate Washer (Dual, 17.6 lbs.)","ZENY Portable Clothes Washing Machine Mini Twin Tub Washing Machine 13lbs Capacity with Spin Dryer,Compact Washer and Dryer Combo Lightweight Small Laundry Washer for Home,Apartments, Dorm Rooms,RV",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Zulay-Kitchen-Portable-Blenders-For-Shakes-and-Smoothies-Pink/686042956,https://www.amazon.com/dp/B08RSFYHT4,Zulay Kitchen Portable Blenders For Shakes and Smoothies - Pink,Zulay Kitchen Immersion Blender Handheld 500W - 8 Speed Copper Motor Immersion Hand Blender - Heavy Duty Stick Blender Immersion With Stainless Steel Whisk and Milk Frother Attachments (Red),medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/15-5-White-Vintage-Graceful-Distressed-Small-Candle-Lantern/710181170,https://www.amazon.com/dp/B01MQG4MGQ,"15.5"" White Vintage Graceful Distressed Small Candle Lantern",Zingz & Thingz Rustic Weathered Look Country Style Indoor Outdoor Wooden Candle Lantern,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/16-inch-Solid-Micro-Suede-Square-Tufted-Chair-Cushions-Set-of-2-Color-Java/464944616,https://www.amazon.com/dp/B00EF9JXVY,16-inch Solid Micro Suede Square Tufted Chair Cushions (Set of 2)-Color:Java,"Blazing Needles 16-inch Twill Square Chair Cushion, 16"" x 16"", Toffee 2 Count",match,1,0,0,0,0
https://walmart.com/ip/3x5-Smiling-Turkey-with-Pumpkins-Happy-Thanksgiving-Flag-Holiday-Banner-New/607991706,https://www.amazon.com/dp/B00I63OP0E,3x5 Smiling Turkey with Pumpkins Happy Thanksgiving Flag Holiday Banner New,Happy Thanksgiving (Turkey) polyester Flag 3x5 ft,match,1,0,0,0,0
https://walmart.com/ip/56-Minka-Aire-Shade-Heirloom-Bronze-LED-Wet-Ceiling-Fan-with-Remote/208013732,https://www.amazon.com/dp/B08YP541JD,"56"" Minka Aire Shade Heirloom Bronze LED Wet Ceiling Fan with Remote","MINKA-AIRE F848-DK Light Wave 65"" Ceiling Fan with LED Light and Remote Control in Distressed Koa Finish",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/API-Bird-Bath-Heater-De-icer-200watt/987754630,https://www.amazon.com/dp/B0006HRQMC,API Bird Bath Heater De-icer 200watt,Bird Bath De-Icer - API - Compatible with Most Bird Baths (Item No. 300),match,1,0,0,1,0
https://walmart.com/ip/Arden-Selections-Outdoor-Cushion-Pillow-Back-21-x-21-Stone-Grey-Cabana-Stripe/972133855,https://www.amazon.com/dp/B07FF6T74R,"Arden Selections Outdoor Cushion Pillow Back 21 x 21, Stone Grey Cabana Stripe","Arden Selections Outdoor Deep Seating Cushion Set 24 x 24, Sapphire Blue Leala",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Barbecue-Bible-Sauces-Rubs-and-Marinades-Bastes-Butters-and-Glazes-Pre-Owned-Paperback-B005M48MF4-Steven-Raichlen/295527143,https://www.amazon.com/dp/B004NSVEAK,"Barbecue! Bible Sauces, Rubs, and Marinades, Bastes, Butters, and Glazes, Pre-Owned Paperback B005M48MF4 Steven Raichlen","Planet Barbecue!: 309 Recipes, 60 Countries",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Barenbrug-K3150PLT-50-lb-Kentucky-31-Tall-Fescue-Grass-Seed/43985141,https://www.amazon.com/dp/B000MIPMN0,Barenbrug K3150PLT 50 lb. Kentucky 31 Tall Fescue Grass Seed,"BARENBRUG USA 46650 Landscape Seed Mix, 50 lb",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Barenbrug-K3150PLT-50-lb-Kentucky-31-Tall-Fescue-Grass-Seed/43985141,https://www.amazon.com/dp/B0876FW3GP,Barenbrug K3150PLT 50 lb. Kentucky 31 Tall Fescue Grass Seed,"Barenbrug Turf Star Regenerating Perennial Ryegrass Grass Seed with Yellow Jacket Seed Coating - Improve Sports Fields, Golf Courses, Parks, Home Lawn, and Yards (25 LB Bag)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Char-Broil-XX-Large-75-inch-Smoker-Cover/821398214,https://www.amazon.com/dp/B082VYBJ7L,"Char-Broil XX-Large, 75 inch Smoker Cover","Char-Broil 4626451P04V 75-inch XX-Large Smoker Cover, Black",match,1,1,1,1,1
https://walmart.com/ip/Carolines-Treasures-BB1206WALV-Checkerboard-Pink-Schnauzer-Metal-Wall-Artwork-LOVE-12X12-multicolor/901965545,https://www.amazon.com/dp/B085D22Q7C,"Carolines Treasures BB1206WALV Checkerboard Pink Schnauzer Metal Wall Artwork LOVE, 12X12, multicolor","Caroline's Treasures BB3609UP88 Norfolk Terrier Checkerboard Pink Artwork Wall Panel, Multicolor",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Christmas-Placemats-Faux-Leather-Set-4-Oval-Double-Sided-Colorful-Design-Dining-Table-Mats-Waterproof-Heat-Resistant-Washable-Home-Decor-Kitchen-Red-/1378898983,https://www.amazon.com/dp/B099QQLLSR,Christmas Placemats Faux Leather Placemats Set of 4 - Oval Double Sided Colorful Design Dining Table Mats Waterproof Heat Resistant Washable Home Decor Kitchen Dining Table Placemats (Red+Black),ANUNU Faux Leather Placemats Set of 4 - Double-Sided Color Oval Design Dining Table Mats Waterproof Washable Heat Resistant Indoor Outdoor Home Decor Kitchen Table Placemats Wine Red + Black,match,1,0,0,1,0
https://walmart.com/ip/Dewalt-Genuine-OEM-Cutting-Chain-for-DCPS620B-Chain-Saw-N603750/464279015,https://www.amazon.com/dp/B07WQYRJSJ,Dewalt Genuine OEM Cutting Chain for DCPS620B Chain Saw # N603750,"DEWALT DWO1DT616T Chain, Black",medium_nonmatch,0,0,1,1,1
https://walmart.com/ip/Dont-Tread-On-Me-Flag-3x5-ft-Gadsden-Liberty-Double-Sided-Rebel-Flags-Pole-not-Included/626486123,https://www.amazon.com/dp/B09TQCV4KN,Dont Tread On Me Flag 3x5 ft Gadsden Liberty Double Sided Rebel Flags - Pole not Included,"WATSY - American US Yacht Ensign Boat Flag 16"" x 24"" Inch Nautical Cabin Waterproof Embroidered Marine & Golf Cart Flags",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Emerson-Curva-Sky-Led-Outdoor-44-Curva-Sky-44-3-Blade-Hugger-Indoor-Outdoor-Ceiling-Fan/525395417,https://www.amazon.com/dp/B00HS667DS,"Emerson Curva Sky Led Outdoor 44 Curva Sky 44"" 3 Blade Hugger Indoor / Outdoor Ceiling Fan","Emerson Ceiling Fans CF4801SW Premium Select Indoor Ceiling Fan, Blades Sold Separately, Light Kit Adaptable, Satin White Finish",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Exclusive-Home-Curtains-Indoor-Outdoor-Solid-Cabana-Grommet-Top-Curtain-Panel-Pair-54x84-Natural/287605504,https://www.amazon.com/dp/B01M98140B,"Exclusive Home Curtains Indoor/Outdoor Solid Cabana Grommet Top Curtain Panel Pair, 54x84, Natural","Exclusive Home Loha Linen Grommet Top Curtain Panel Pair, 54""x84"", Natural",match,1,0,0,0,0
https://walmart.com/ip/Kraft-Barbecue-Sauce-Original-455g-16-oz-Pack-of-2/661097648,https://www.amazon.com/dp/B008VSVNTA,Kraft Barbecue Sauce Original 455g/16 oz. Pack of 2,Kraft Original Barbecue Sauce 17.5 oz,close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Melrose-International-Leaf-62-5-in-Indoor-Floor-Fountain/610855105,https://www.amazon.com/dp/B07NPCSN27,Melrose International Leaf 62.5 in. Indoor Floor Fountain,"Melrose International Anthurium and Hummingbird Fountain 39.5"" H Iron",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Minerva-Amaryllis-Bulb-in-an-Elegant-Box-With-a-Plastic-Planting-Pot-and-a-Professional-Growing-Medium/232279028,https://www.amazon.com/dp/B00OKXA08A,"Minerva Amaryllis Bulb in an Elegant Box, With a Plastic Planting Pot, and a Professional Growing Medium","Amaryllis Red Lion Holiday Gift Growing Kit. Includes: Big Red Lion Bulb, plastic pot and saucer, and Professional Growing Medium",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Oklahoma-Joe-s-Rider-DLX-Pellet-Grill/294423361,https://www.amazon.com/dp/B09KXF7KJ5,Oklahoma Joe's Rider DLX Pellet Grill,"Oklahoma Joe's 22202150 Rider 1200 DLX Pellet Grill/BBQ Smoker, Black",close_nonmatch,0,1,1,1,1
https://walmart.com/ip/Ozark-Trail-10-x-10-Instant-Slant-Leg-Canopy-Black-outdoor-canopy/842019870,https://www.amazon.com/dp/B00NKMLQIA,"Ozark Trail 10' x 10' Instant Slant Leg Canopy, Black, outdoor canopy","Ozark Trail 10 FT X 10 FT Slant Leg Instant Setup Canopy / Gazebo Shelter / Easy Pop Up Tent Backyard Outdoor Portable Deck Or Patio Canopy With Durable Steel Frame, Blue Color (3.05 Meters X 3.05 Meters), 64 Square Feet Shade Area (5.9 Square Meters), Center Height 97.6 Inches, UV 50plus (Model Number FGA99SL)",close_nonmatch,0,1,0,1,1
https://walmart.com/ip/Ozark-Trail-10-x-10-Simple-Push-Slant-Leg-Canopy-100-Sq-ft/236022515,https://www.amazon.com/dp/B00NKMLQIA,Ozark Trail 10' x 10' Simple Push Slant Leg Canopy (100 Sq. ft.),"Ozark Trail 10 FT X 10 FT Slant Leg Instant Setup Canopy / Gazebo Shelter / Easy Pop Up Tent Backyard Outdoor Portable Deck Or Patio Canopy With Durable Steel Frame, Blue Color (3.05 Meters X 3.05 Meters), 64 Square Feet Shade Area (5.9 Square Meters), Center Height 97.6 Inches, UV 50plus (Model Number FGA99SL)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Carolines-Treasures-LH9165WALV-Papillon-Hearts-Love-and-Valentines-Day-Portrait-Metal-Wall-Artwork-LOVE-12X12/179999761,https://www.amazon.com/dp/B00IUS4VKY,"Carolines Treasures LH9165WALV Papillon Hearts Love and Valentines Day Portrait Metal Wall Artwork LOVE, 12X12,","Caroline's Treasures LH9165LCB Papillon Hearts Love and Valentine's Day Portrait Glass Cutting Board Large, 12H x 16W, multicolor",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Paseo-Powis-Outdoor-Indoor-Rug-Assorted-Sizes-Assorted-Colors/902027742,https://www.amazon.com/dp/B084HQKM4F,"Paseo Powis Outdoor/Indoor Rug, Assorted Sizes, Assorted Colors",Gertmenian Outdoor Rug Freedom Collection Indoor Outdoors Stripe Smart Care Patio Porch Deck Area Carpet; 5x7 Standard; Center Medallion Gray Cream ; 22040,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Pedestal-Ball-Outdoor-Fountain-Black-White-Finish/331217739,https://www.amazon.com/dp/B07GP1K1PS,"Pedestal Ball Outdoor Fountain - Black, White Finish","A&B Home D2615 43"" Fountain, Antique Green",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Pit-Boss-49-Smoker-Cover/856736652,https://www.amazon.com/dp/B09YSZ4GSF,"Pit Boss 49"" Smoker Cover",Pit Boss Weather Resistant Deluxe 4 Burner Griddle Cover - PB757GD,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Pure-Garden-30-in-Fire-Table-with-Free-Cover/517195390,https://www.amazon.com/dp/B01NGTPBUJ,Pure Garden 30 in. Fire Table with Free Cover,"Pure Garden 50-156 Wood Burning Fire Pit Set Includes Screen, Cover and Log Poker-for Outdoor and Patio, 32-inch Marble Tile Square Firepit, Bronze",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Raas-Cat-Love-Metal-Wall-Artwork-LOVE/245736962,https://www.amazon.com/dp/B084XTHGX6,Raas Cat Love Metal Wall Artwork LOVE,"Caroline's Treasures CK5780WALV Raas Cat Love Metal Wall Artwork Love, 12X12, Multicolor",match,1,1,1,1,1
https://walmart.com/ip/Rib-Rack-Hot-Cayenne-BBQ-Sauce-19-oz-Pack-of-6/37182006,https://www.amazon.com/dp/B0B3RL4M6M,"Rib Rack Hot Cayenne BBQ Sauce, 19 oz, (Pack of 6)","Rib Rack Sweet Honey BBQ Sauce, 19 Ounces (Pack of 6)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Rib-Rack-Hot-Cayenne-BBQ-Sauce-19-oz-Pack-of-6/37182006,https://www.amazon.com/dp/B07XVFN4DZ,"Rib Rack Hot Cayenne BBQ Sauce, 19 oz, (Pack of 6)","Rib Rack BBQ Sauce, Variety Pack: Original, Sweet Honey, Southern Bourbon, and Campfire Cider - 4 Count (Packaging May Vary)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Carolines-Treasures-CK5154PW1216-Russian-Blue-Cat-Love-Canvas-Fabric-Decorative-Pillow-Red-12H-x16W-multicolor/738928262,https://www.amazon.com/dp/B083TC7LJT,"Carolines Treasures CK5154PW1216 Russian Blue Cat Love Canvas Fabric Decorative Pillow, Red, 12H x16W, multicolor","Caroline's Treasures CK5154PW1414 Russian Blue Cat Love Fabric Decorative Pillow, Red, 14Hx14W, Multicolor",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Suncast-GH1732J-Trashcan-Hideaway-Outdoor-Garbage-Waste-Bin-Java-33-Gallon/50179554,https://www.amazon.com/dp/B08S617CJX,"Suncast GH1732J Trashcan Hideaway Outdoor Garbage Waste Bin, Java, 33 Gallon","Suncast Trashcan Hideaway 31.5-Inch Tall Outdoor 30 Gallon Durable Garbage Can Trash Waste Bin Container with Latching Lid, Cyberspace",match,1,0,0,1,0
https://walmart.com/ip/Suncast-GH1732J-Trashcan-Hideaway-Outdoor-Garbage-Waste-Bin-Java-33-Gallon/50179554,https://www.amazon.com/dp/B07QZNQ5PD,"Suncast GH1732J Trashcan Hideaway Outdoor Garbage Waste Bin, Java, 33 Gallon","Suncast 22-Gallon Small Deck Box - Lightweight Resin Indoor/Outdoor Storage Container and Seat for Patio Cushions and Gardening Tools - Store Items on Garage, Yard - Stone Gray",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Techko-Solar-Zen-Lantern-Amber-or-White-Light-Height-24-5/429483327,https://www.amazon.com/dp/B09MSVMRFV,"Techko Solar Zen Lantern Ã¢â‚¬â€œ Amber or White Light (Height 24.5"")","Techko SJL-662 Solar Lantern, Black",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Carolines-Treasures-BB7853WALV-Zamorano-Leones-Donkey-Pink-Check-Metal-Wall-Artwork-LOVE-12X12-multicolor/923927307,https://www.amazon.com/dp/B085D2PR51,"Carolines Treasures BB7853WALV Zamorano-Leones Donkey Pink Check Metal Wall Artwork LOVE, 12X12, multicolor","Caroline's Treasures BB7853UP88 Zamorano-Leones Donkey Pink Check Artwork Wall Panel, Multicolor",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Dell-E5450-Laptop-14-Intel-Core-i5-5200U-8GB-RAM-500GB-HDD-Windows-10-Pro-Refurbished/56273720,https://www.amazon.com/dp/B07D5N1PFY,"Restored Dell E5450 Laptop, 14'', Intel Core i5-5200U, 8GB RAM, 500GB HDD, Windows 10 Pro (Refurbished)","Fast Dell Latitude E5470 HD Business Laptop Notebook PC (Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi, SC Card Reader) Win 10 Pro (Renewed)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Certified-Used-Dell-Latitude-E7440-Intel-i5-4300U-8GB-RAM-128GB-SSD-Webcam-Win-10-Pro-B-Grade/686678816,https://www.amazon.com/dp/B076DKFYF9,Certified Used Dell Latitude E7440 Intel i5-4300U 8GB RAM 128GB SSD Webcam Win 10 Pro B Grade,"Dell Latitude E7450 14in HD High Performance Ultra Book Business Laptop NoteBook (Intel Dual Core i5 5300U, 8GB Ram, 256GB Solid State SSD, Camera, HDMI, WIFI) Win 10 Pro (Renewed)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Apple-Mackbook-Pro-Laptop-13-3-Intel-Core-i5-3210M-4GB-RAM-500GB-SSD-Mac-OS-Silver-MD101LL-A-Refurbished/132844770,https://www.amazon.com/dp/B07FNFKM8X,"Restored Apple Mackbook Pro Laptop, 13.3"", Intel Core i5-3210M, 4GB RAM, 500GB SSD, Mac OS, Silver, MD101LL/A (Refurbished)","Apple MacBook Pro MD101LL/A - 13.3-inch Laptop - Intel Core i5 2.5GHz, 4GB RAM, 128GB HDD (Renewed)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Apple-Mackbook-Pro-Laptop-13-3-Intel-Core-i5-3210M-4GB-RAM-500GB-SSD-Mac-OS-Silver-MD101LL-A-Refurbished/197999862,https://www.amazon.com/dp/B07FNFKM8X,"Restored Apple Mackbook Pro Laptop, 13.3"", Intel Core i5-3210M, 4GB RAM, 500GB SSD, Mac OS, Silver, MD101LL/A (Refurbished)","Apple MacBook Pro MD101LL/A - 13.3-inch Laptop - Intel Core i5 2.5GHz, 4GB RAM, 128GB HDD (Renewed)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Used-Dell-Black-14-E6430-Laptop-PC-with-Intel-Core-i5-3320M-Processor-8GB-Memory-128GB-SSD-and-Windows-10-Pro/43051800,https://www.amazon.com/dp/B07GCRHS5V,"Used Dell Black 14"" E6430 Laptop PC with Intel Core i5-3320M Processor, 8GB Memory, 128GB SSD and Windows 10 Pro","Dell Latitude E7470 14in Laptop, Core i5-6300U 2.4GHz, 8GB Ram, 256GB SSD, Windows 10 Pro 64bit (Renewed)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Apple-MacBook-Pro-MGXC2LL-A-15-4-inch-Laptop-2-5GHz-Intel-Core-i7-Processor-16GB-RAM-512GB-SSD-Refurbished/783828795,https://www.amazon.com/dp/B01AO1T44W,"Restored Apple MacBook Pro MGXC2LL/A, 15.4-inch Laptop, 2.5GHz Intel Core i7 Processor, 16GB RAM, 512GB SSD (Refurbished)","Apple MacBook Pro with Intel Core i5, (13.3-Inch, 8GB, 512GB) - Silver (Renewed)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Used-HP-EliteBook-8460P-14-Business-Laptop-Intel-Core-i5-2520M-8GB-RAM-500GB-HD-DVD-ROM-Windows-10-Professional-64-bit-Silver/55641523,https://www.amazon.com/dp/B01GVVMIPG,"Used HP EliteBook 8460P 14"" Business Laptop, Intel Core i5-2520M, 8GB RAM, 500GB HD, DVD-ROM, Windows 10 Professional 64-bit, Silver",HP EliteBook 8460P 14-inch Notebook PC - Intel Core i5-2520M 2.5GHz 8GB 250GB Windows 10 Professional (Renewed),match,1,0,0,0,0
https://walmart.com/ip/Used-HP-EliteBook-8460P-14-Business-Laptop-Intel-Core-i5-2520M-8GB-RAM-500GB-HD-DVD-ROM-Windows-10-Professional-64-bit-Silver/55641523,https://www.amazon.com/dp/B07DQVLVVS,"Used HP EliteBook 8460P 14"" Business Laptop, Intel Core i5-2520M, 8GB RAM, 500GB HD, DVD-ROM, Windows 10 Professional 64-bit, Silver","HP EliteBook 840 G3 - 14Ã¢â‚¬Â FHD, Intel Core i5-6300U 2.4Ghz, 8GB DDR4, 256GB SSD, Bluetooth 4.2, Windows 10 64 (Renewed)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-EliteBook-14-Laptop-Intel-Core-i5-i5-6300U-8GB-RAM-256GB-SSD-Windows-10-Pro-Refurbished/838107214,https://www.amazon.com/dp/B07DQVLVVS,"Restored EliteBook 14"" Laptop, Intel Core i5 i5-6300U, 8GB RAM, 256GB SSD, Windows 10 Pro, (Refurbished)","HP EliteBook 840 G3 - 14Ã¢â‚¬Â FHD, Intel Core i5-6300U 2.4Ghz, 8GB DDR4, 256GB SSD, Bluetooth 4.2, Windows 10 64 (Renewed)",match,1,1,1,1,1
https://walmart.com/ip/Latitude-E6520-Notebook/47085650,https://www.amazon.com/dp/B007PYG5C6,Latitude E6520 Notebook,Dell Latitude E6520 15.6 LED Notebook Intel Core i5 i5-2520M 2.50 GHz 4GB DDR3 320GB HDD DVD-Writer Intel HD 3000 Graphics Bluetooth Windows 7 Professional 64-bit,close_nonmatch,0,1,1,1,1
https://walmart.com/ip/Used-Dell-Latitude-E6410-2-4GHz-i5-4GB-250GB-DRW-Windows-10-Pro-64-Laptop-CAM/102353205,https://www.amazon.com/dp/B078N778H7,Used Dell Latitude E6410 2.4GHz i5 4GB 250GB DRW Windows 10 Pro 64 Laptop CAM,Dell Latitude E6320 Intel Core i5 2520m 2.5GHz 4GB DDR3 Ram 120GB Solid State Drive Windows 10 Professional (Renewed),close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Apple-MacBook-Pro-Core-i5-2-7GHz-8GB-RAM-256GB-HD-13-MF840LL-A-Refurbished/842108406,https://www.amazon.com/dp/B07D957L3S,"Restored Apple MacBook Pro Core i5 2.7GHz 8GB RAM 256GB HD 13"" - MF840LL/A (Refurbished)","Apple MacBook Pro MF839LL/A 13.3in Laptop, Intel Core i5 2.7 GHz, 8GB Ram, 128GB SSD (Renewed)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Apple-MacBook-Pro-15-4-Intel-Core-i7-2-3GHz-8GB-256GB-Laptop-MC975LL-A-Refurbished/152056225,https://www.amazon.com/dp/B07D957L3S,Restored Apple MacBook Pro 15.4 Intel Core i7 2.3GHz 8GB 256GB Laptop MC975LL/A (Refurbished),"Apple MacBook Pro MF839LL/A 13.3in Laptop, Intel Core i5 2.7 GHz, 8GB Ram, 128GB SSD (Renewed)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Apple-MacBook-Pro-Core-i5-2-7GHz-8GB-RAM-256GB-HD-13-MF840LL-A-Refurbished/842108406,https://www.amazon.com/dp/B07CHV1Q7P,"Restored Apple MacBook Pro Core i5 2.7GHz 8GB RAM 256GB HD 13"" - MF840LL/A (Refurbished)","Apple MLHE2LL/A 12"" MacBook Intel M3 256GB SSD Retina Display Laptop - (Refurbished)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-EliteBook-14-Laptop-Intel-Core-i5-i5-6300U-8GB-RAM-256GB-SSD-Windows-10-Pro-Refurbished/838107214,https://www.amazon.com/dp/B07WJVPGYP,"Restored EliteBook 14"" Laptop, Intel Core i5 i5-6300U, 8GB RAM, 256GB SSD, Windows 10 Pro, (Refurbished)","HP EliteBook 840 G3 Laptop 14-inch HD Display, Intel Core i5-6200U 2.3Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-HP-Chromebook-11-Samsung-Exynos-5250-1-70GHz-2GB-RAM-16GB-eMMC-11-6-IPS-UMA-802-11a-b-g-n-Bluetooth-Webcam-F3X85AA-UVG-Refurbished/827493443,https://www.amazon.com/dp/B00HG1FOTI,"Restored HP Chromebook 11 Samsung Exynos 5250 1.70GHz, 2GB RAM, 16GB eMMC, 11.6"" IPS UMA, 802.11a/b/g/n, Bluetooth, Webcam, F3X85AA-UVG (Refurbished)","HP Chromebook 11 Samsung Exynos 5250 1.70GHz, 2GB RAM, 16GB eMMC, 11.6"" IPS UMA, No Optical, 802.11a/b/g/n, Bluetooth, Webcam, 30 Wh Li-Polymer",match,1,1,1,1,1
https://walmart.com/ip/Apple-Macbook-Air-11-6-inch-Retina-Display-Laptop-4GB-RAM-128GB-SSD-Bundle-Includes-Wireless-Headset-Bluetooth-Mouse-Generic-Case-1-Year-Warranty-Scr/415740302,https://www.amazon.com/dp/B00M4LWW0Y,"Apple Macbook Air 11.6-inch (Retina Display) Laptop | 4GB RAM, 128GB SSD | Bundle Includes: Wireless Headset, Bluetooth Mouse, Generic Case & 1 Year Warranty (Scratch&Dent)",Apple MacBook Air MD761LL/A 13.3-Inch Laptop (OLD VERSION) (Renewed),medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Dell-Latitude-E6540-15-6-Notebook-Quad-Core-i7-4800MQ-2-70-GHz-16GB-RAM-256GB-SSD-W10-Reused/854245459,https://www.amazon.com/dp/B07H41TSSC,"Dell Latitude E6540 15.6"" Notebook || Quad-Core i7-4800MQ 2.70 GHz, 16GB RAM, 256GB SSD W10 (Reused)","Dell Latitude E7470 FHD Ultrabook Business Laptop Notebook (Intel Core i7 6600U, 16GB Ram, 256GB SSD, HDMI, Camera, WiFi, Bluetooth) Win 10 Pro (Renewed)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/ASUS-C223NA-Chromebook-11-6-Intel-Celeron-N3350-4GB-RAM-32GB-eMMC-Gray-Chrome-OS-C223NA-DH02/969809963,https://www.amazon.com/dp/B07ZT682VS,"ASUS C223NA Chromebook 11.6"" Intel Celeron N3350, 4GB RAM, 32GB eMMC, Gray, Chrome OS, C223NA-DH02","ASUS C423NA Chromebook 14"" HD Laptop (Intel Dual Core Celeron Processor N3350, 4GB DDR4 RAM, 64GB SSD) Webcam, WiFi, Bluetooth, Type-C, Google Chrome OS - Silver (Renewed)",medium_nonmatch,0,0,0,0,0
